unique_housing_id,hid,geo,unique_id_in_geo,sample_geo,hhtotals,hinc,hsize,hhrtotals,rhinc,rhsize,entity,gqrtotals,gqtotals
2264,1010997,4013010102,195,600,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
2265,1011048,4013010102,196,110,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2266,1011124,4013010102,197,106,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2267,1011130,4013010102,198,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2268,1011153,4013010102,199,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2269,1011319,4013010102,200,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2270,1011441,4013010102,201,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2271,1011450,4013010102,202,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2272,1011470,4013010102,203,116,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2273,1011471,4013010102,204,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2274,1011612,4013010102,205,116,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2275,1011645,4013010102,206,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2276,1011666,4013010102,207,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2277,1011724,4013010102,208,118,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2278,1011774,4013010102,209,126,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2279,1011779,4013010102,210,106,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2280,1011909,4013010102,211,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2281,1011909,4013010102,212,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2282,1011909,4013010102,213,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2283,1012003,4013010102,214,126,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2284,1012028,4013010102,215,101,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2285,1012032,4013010102,216,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2286,1012088,4013010102,217,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2287,1012097,4013010102,218,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2288,1012109,4013010102,219,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2289,1012109,4013010102,220,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2290,1012116,4013010102,221,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2291,1012146,4013010102,222,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2292,1012165,4013010102,223,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2293,1012209,4013010102,224,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2294,1012209,4013010102,225,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2295,1012238,4013010102,226,800,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2296,1012276,4013010102,227,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2297,1012278,4013010102,228,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2298,1012328,4013010102,229,129,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2299,1012355,4013010102,230,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2300,1012398,4013010102,231,110,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2301,1012584,4013010102,232,400,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
2302,1012585,4013010102,233,113,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2303,1012628,4013010102,234,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2304,1012726,4013010102,235,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2305,1012758,4013010102,236,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2306,1012861,4013010102,237,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2307,1012885,4013010102,238,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2308,1012994,4013010102,239,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2309,1013002,4013010102,240,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2310,1013024,4013010102,241,900,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
2311,1013141,4013010102,242,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2312,1013203,4013010102,243,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2313,1013249,4013010102,244,100,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2314,1013250,4013010102,245,803,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2315,1013250,4013010102,246,803,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2316,1013288,4013010102,247,205,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2317,1013323,4013010102,248,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2318,1013332,4013010102,249,112,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2319,1013431,4013010102,250,118,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2320,1013533,4013010102,251,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2321,1013732,4013010102,252,206,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2322,1013733,4013010102,253,122,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2323,1013920,4013010102,254,103,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2324,1013955,4013010102,255,204,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2325,1014086,4013010102,256,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2326,1014218,4013010102,257,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2327,1014221,4013010102,258,206,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2328,1014244,4013010102,259,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2329,1014278,4013010102,260,111,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2330,1014341,4013010102,261,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2331,1014345,4013010102,262,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2332,1014408,4013010102,263,101,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2333,1014438,4013010102,264,122,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2334,1014472,4013010102,265,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2335,1014484,4013010102,266,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2336,1014497,4013010102,267,203,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2337,1014504,4013010102,268,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2338,1014530,4013010102,269,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2339,1014582,4013010102,270,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2340,1014597,4013010102,271,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2341,1014618,4013010102,272,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2342,1014668,4013010102,273,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2343,1014672,4013010102,274,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2344,1014868,4013010102,275,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2345,1014879,4013010102,276,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2346,1015105,4013010102,277,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2347,1015133,4013010102,278,300,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2348,1015247,4013010102,279,117,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2349,1015271,4013010102,280,111,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
2350,1015271,4013010102,281,111,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
2351,1015297,4013010102,282,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2352,1015347,4013010102,283,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2353,1015366,4013010102,284,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2354,1015366,4013010102,285,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2355,1015394,4013010102,286,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2356,1015447,4013010102,287,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2357,1015489,4013010102,288,700,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
2358,1015524,4013010102,289,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2359,1015565,4013010102,290,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2360,1015722,4013010102,291,900,1.0,2.0,3.0,1.0,2.0,3.0,household,0.0,0.0
2361,1015725,4013010102,292,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2362,1015826,4013010102,293,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2363,1015902,4013010102,294,110,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2364,1016066,4013010102,295,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2365,1016107,4013010102,296,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2366,1016228,4013010102,297,205,1.0,5.0,6.0,1.0,5.0,6.0,household,0.0,0.0
2367,1016391,4013010102,298,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2368,1016423,4013010102,299,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2369,1016458,4013010102,300,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2370,1016473,4013010102,301,203,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
2371,1016565,4013010102,302,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2372,1016614,4013010102,303,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2373,1016697,4013010102,304,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2374,1016715,4013010102,305,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2375,1016732,4013010102,306,400,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2376,1016763,4013010102,307,133,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2377,1016783,4013010102,308,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2378,1016929,4013010102,309,807,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
2379,1016992,4013010102,310,118,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2380,1017067,4013010102,311,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2381,1017211,4013010102,312,117,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2382,1017297,4013010102,313,131,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
2383,1017308,4013010102,314,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2384,1017325,4013010102,315,805,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2385,1017371,4013010102,316,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2386,1017381,4013010102,317,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2387,1017408,4013010102,318,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2388,1017450,4013010102,319,124,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
2389,1017480,4013010102,320,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2390,1017504,4013010102,321,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2391,1017585,4013010102,322,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2392,1017642,4013010102,323,700,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2393,1017653,4013010102,324,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2394,1017750,4013010102,325,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2395,1017769,4013010102,326,127,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2396,1017811,4013010102,327,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2397,1017901,4013010102,328,300,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2398,1017918,4013010102,329,209,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2399,1017920,4013010102,330,106,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2400,1018006,4013010102,331,500,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2401,1018014,4013010102,332,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2402,1018037,4013010102,333,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2403,1018040,4013010102,334,109,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2404,1018308,4013010102,335,400,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2405,1018384,4013010102,336,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2406,1018396,4013010102,337,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2407,1018417,4013010102,338,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2408,1018445,4013010102,339,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2409,1018644,4013010102,340,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2410,1018706,4013010102,341,123,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2411,1018768,4013010102,342,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2412,1018917,4013010102,343,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2413,1018986,4013010102,344,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2414,1019043,4013010102,345,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2415,1019135,4013010102,346,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2416,1019146,4013010102,347,119,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2417,1019250,4013010102,348,400,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2418,1019461,4013010102,349,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2419,1019538,4013010102,350,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2420,1019546,4013010102,351,900,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2421,1019606,4013010102,352,116,1.0,3.0,3.0,1.0,3.0,3.0,household,0.0,0.0
2422,1019622,4013010102,353,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2423,1019631,4013010102,354,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2424,1019804,4013010102,355,117,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2425,1019825,4013010102,356,130,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2426,1019899,4013010102,357,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2427,1019947,4013010102,358,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2428,1019947,4013010102,359,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2429,1019958,4013010102,360,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2430,1020070,4013010102,361,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2431,1020099,4013010102,362,400,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2432,1020203,4013010102,363,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2433,1020400,4013010102,364,300,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2434,1020438,4013010102,365,107,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2435,1020651,4013010102,366,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2436,1020722,4013010102,367,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2437,1020766,4013010102,368,111,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2438,1020776,4013010102,369,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2439,1020776,4013010102,370,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2440,1020785,4013010102,371,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2441,1020825,4013010102,372,111,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2442,1020861,4013010102,373,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2443,1020898,4013010102,374,116,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2444,1020923,4013010102,375,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2445,1020933,4013010102,376,300,1.0,1.0,6.0,1.0,1.0,6.0,household,0.0,0.0
2446,1020981,4013010102,377,700,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2447,1020994,4013010102,378,117,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
2448,1021013,4013010102,379,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2449,1021020,4013010102,380,132,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2450,1021082,4013010102,381,700,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2451,1021082,4013010102,382,700,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2452,1021161,4013010102,383,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2453,1021254,4013010102,384,101,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2454,1021333,4013010102,385,130,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2455,1021413,4013010102,386,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2456,1021463,4013010102,387,103,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2457,1021464,4013010102,388,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2458,1021648,4013010102,389,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2459,1021734,4013010102,390,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2460,1021786,4013010102,391,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2461,1021862,4013010102,392,500,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2462,1022076,4013010102,393,102,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2463,1022086,4013010102,394,500,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
2464,1022116,4013010102,395,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2465,1022160,4013010102,396,300,1.0,2.0,3.0,1.0,2.0,3.0,household,0.0,0.0
2466,1022241,4013010102,397,204,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2467,1022325,4013010102,398,122,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2468,1022618,4013010102,399,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2469,1022695,4013010102,400,400,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2470,1022763,4013010102,401,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2471,1022857,4013010102,402,203,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2472,1023036,4013010102,403,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2473,1023064,4013010102,404,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2474,1023118,4013010102,405,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2475,1023171,4013010102,406,115,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2476,1023202,4013010102,407,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2477,1023214,4013010102,408,900,1.0,2.0,6.0,1.0,2.0,6.0,household,0.0,0.0
2478,1023400,4013010102,409,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2479,1023402,4013010102,410,101,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2480,1023453,4013010102,411,206,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2481,1023473,4013010102,412,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2482,1023627,4013010102,413,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2483,1023702,4013010102,414,805,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2484,1023780,4013010102,415,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2485,1024021,4013010102,416,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2486,1024115,4013010102,417,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2487,1024186,4013010102,418,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2488,1024292,4013010102,419,112,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2489,1024435,4013010102,420,126,1.0,4.0,6.0,1.0,4.0,6.0,household,0.0,0.0
2490,1024455,4013010102,421,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2491,1024484,4013010102,422,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2492,1024690,4013010102,423,900,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2493,1024733,4013010102,424,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2494,1024772,4013010102,425,106,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
2495,1024782,4013010102,426,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2496,1024807,4013010102,427,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2497,1024959,4013010102,428,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2498,1025029,4013010102,429,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2499,1025260,4013010102,430,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2500,1025264,4013010102,431,207,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2501,1025264,4013010102,432,207,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2502,1025320,4013010102,433,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2503,1025332,4013010102,434,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2504,1025430,4013010102,435,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2505,1025623,4013010102,436,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2506,1025627,4013010102,437,110,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2507,1025645,4013010102,438,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2508,1025910,4013010102,439,807,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2509,1026004,4013010102,440,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2510,1026019,4013010102,441,107,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2511,1026046,4013010102,442,133,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2512,1026193,4013010102,443,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2513,1026255,4013010102,444,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2514,1026270,4013010102,445,400,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
2515,1026362,4013010102,446,102,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
2516,1026455,4013010102,447,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2517,1026583,4013010102,448,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2518,1026652,4013010102,449,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2519,1026716,4013010102,450,205,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2520,1026763,4013010102,451,104,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2521,1026908,4013010102,452,105,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
2522,1027034,4013010102,453,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2523,1027034,4013010102,454,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2524,1027034,4013010102,455,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2525,1027077,4013010102,456,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2526,1027120,4013010102,457,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2527,1027344,4013010102,458,106,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2528,1027349,4013010102,459,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2529,1027403,4013010102,460,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2530,1027514,4013010102,461,900,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
2531,1027551,4013010102,462,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2532,1027659,4013010102,463,126,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2533,1027700,4013010102,464,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2534,1027819,4013010102,465,132,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
2535,1027837,4013010102,466,130,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2536,1027838,4013010102,467,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
2537,1028025,4013010102,468,805,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
2538,1028050,4013010102,469,803,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
2539,1028119,4013010102,470,208,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
2540,1028175,4013010102,471,121,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
2541,1028259,4013010102,472,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
